Country,YearsCode,EdLevel,Employment,DevType,OrgSize,RemoteWork,WorkExp,Industry,Age,ICorPM,ToolCountWork,log_salary,LanguageCount,DatabaseCount,PlatformCount,yearsCode_sq,WorkExp_sq,Exp_ratio,Tech_breadth
Switzerland,5.0,1.0,1,Embedded/Hardware,3.0,,3.0,Manufacturing,0.0,0.0,,9.761923988214342,4.0,,,25.0,9.0,0.5,0.0
other,11.0,4.0,1,Embedded/Hardware,2.0,1.0,8.0,Software Development,1.0,1.0,5.0,9.953086913027413,4.0,,9.0,121.0,64.0,0.6666666666666666,0.0
other,19.0,2.0,1,Software,3.0,2.0,12.0,Software Development,2.0,0.0,15.0,11.51293546492023,6.0,6.0,6.0,361.0,144.0,0.6,18.0
other,10.0,3.0,1,Front-end,2.0,,8.0,Software Development,1.0,0.0,5.0,10.64034056535614,8.0,5.0,10.0,100.0,64.0,0.7272727272727273,23.0
Germany,12.0,5.0,1,Full-stack,3.0,,8.0,Manufacturing,1.0,0.0,5.0,11.007568195796024,6.0,,,144.0,64.0,0.6153846153846154,0.0
other,10.0,4.0,1,Desktop,6.0,,6.0,Software Development,1.0,0.0,6.0,10.928004689481154,10.0,,,100.0,36.0,0.5454545454545454,0.0
France,14.0,5.0,1,Management,2.0,1.0,8.0,Software Development,1.0,1.0,4.0,11.522222116875323,4.0,3.0,6.0,196.0,64.0,0.5333333333333333,13.0
other,20.0,6.0,1,Mobile,6.0,2.0,15.0,Software Development,2.0,0.0,20.0,12.49438576882748,10.0,2.0,10.0,400.0,225.0,0.7142857142857143,22.0
Germany,31.0,4.0,1,Embedded/Hardware,,,27.0,"Transportation, or Supply Chain",4.0,,3.0,11.661483391611373,2.0,,,961.0,729.0,0.84375,0.0
Sweden,15.0,5.0,1,Embedded/Hardware,3.0,1.0,6.0,Software Development,1.0,0.0,3.0,11.129246310183921,4.0,2.0,5.0,225.0,36.0,0.375,11.0
Ukraine,14.0,4.0,1,Back-end,2.0,1.0,13.0,Software Development,2.0,0.0,5.0,11.002116507732017,3.0,3.0,9.0,196.0,169.0,0.8666666666666667,15.0
other,32.0,5.0,1,Front-end,2.0,1.0,26.0,Software Development,3.0,0.0,8.0,11.150663514162712,4.0,1.0,,1024.0,676.0,0.7878787878787878,0.0
other,40.0,4.0,1,Back-end,3.0,1.0,29.0,Fintech,3.0,0.0,25.0,11.470675367863398,5.0,,,1600.0,841.0,0.7073170731707317,0.0
Ukraine,5.0,4.0,1,DevOps/Cloud,3.0,,4.0,Banking/Financial Services,0.0,0.0,5.0,10.420911360330345,2.0,4.0,11.0,25.0,16.0,0.6666666666666666,17.0
France,12.0,5.0,1,Full-stack,6.0,1.0,7.0,Software Development,1.0,0.0,3.0,10.745205588904774,8.0,1.0,,144.0,49.0,0.5384615384615384,0.0
other,16.0,3.0,1,Software,2.0,,14.0,Energy,3.0,,12.0,10.289158033316113,,,,256.0,196.0,0.8235294117647058,0.0
Spain,6.0,4.0,1,Full-stack,2.0,,4.0,Banking/Financial Services,1.0,1.0,10.0,10.611671117922187,9.0,2.0,4.0,36.0,16.0,0.5714285714285714,15.0
France,21.0,5.0,1,Full-stack,2.0,1.0,15.0,"Internet, Telecomm or Information Services",2.0,1.0,10.0,11.007568195796024,5.0,4.0,9.0,441.0,225.0,0.6818181818181818,18.0
Sweden,13.0,4.0,1,Embedded/Hardware,5.0,1.0,9.0,Other:,1.0,0.0,17.0,10.898386116988897,4.0,,,169.0,81.0,0.6428571428571429,0.0
other,7.0,5.0,1,Data/ML,3.0,,2.0,Other:,1.0,0.0,,10.24295529813714,4.0,,2.0,49.0,4.0,0.25,0.0
Germany,44.0,6.0,1,Management,7.0,,30.0,Other:,4.0,1.0,5.0,11.756788869858779,5.0,,1.0,1936.0,900.0,0.6666666666666666,0.0
other,7.0,5.0,1,Full-stack,6.0,1.0,2.0,Fintech,0.0,0.0,5.0,10.329702551562889,4.0,2.0,7.0,49.0,4.0,0.25,13.0
other,6.0,4.0,1,Back-end,1.0,2.0,4.0,Other:,1.0,0.0,9.0,11.304805984955106,5.0,5.0,7.0,36.0,16.0,0.5714285714285714,17.0
Netherlands,33.0,4.0,1,Full-stack,,,21.0,Software Development,2.0,,8.0,11.923842351756639,,,,1089.0,441.0,0.6176470588235294,0.0
United States of America,41.0,5.0,1,Full-stack,5.0,,18.0,Higher Education,3.0,0.0,3.0,11.678448377988165,7.0,,,1681.0,324.0,0.42857142857142855,0.0
other,6.0,4.0,1,Other,5.0,,,Other:,0.0,0.0,7.0,9.666942095531727,5.0,,6.0,36.0,,,0.0
Ukraine,4.0,4.0,1,Back-end,5.0,,3.0,Software Development,0.0,0.0,3.0,10.541861707248781,5.0,3.0,5.0,16.0,9.0,0.6,13.0
Germany,30.0,5.0,1,Other,5.0,1.0,15.0,Other:,2.0,0.0,20.0,11.556119045056985,10.0,2.0,5.0,900.0,225.0,0.4838709677419355,17.0
Germany,15.0,5.0,1,DevOps/Cloud,3.0,2.0,10.0,Software Development,2.0,0.0,10.0,11.230708431949505,5.0,3.0,5.0,225.0,100.0,0.625,13.0
Germany,30.0,6.0,1,Software,4.0,2.0,14.0,Healthcare,2.0,0.0,12.0,11.843803511820838,7.0,1.0,10.0,900.0,196.0,0.45161290322580644,18.0
Spain,7.0,,1,Full-stack,2.0,,3.0,Software Development,1.0,0.0,10.0,10.275223507900165,6.0,3.0,,49.0,9.0,0.375,0.0
other,10.0,4.0,1,Back-end,1.0,1.0,6.0,Software Development,1.0,0.0,5.0,11.150663514162712,2.0,7.0,3.0,100.0,36.0,0.5454545454545454,12.0
Germany,21.0,4.0,1,Full-stack,,,14.0,Software Development,1.0,,3.0,11.997953165515051,8.0,6.0,8.0,441.0,196.0,0.6363636363636364,22.0
Germany,24.0,6.0,1,Other,5.0,1.0,12.0,Government,2.0,0.0,4.0,11.373801319159593,5.0,,,576.0,144.0,0.48,0.0
Germany,30.0,5.0,1,Back-end,3.0,2.0,28.0,Software Development,3.0,0.0,2.0,11.843803511820838,5.0,,2.0,900.0,784.0,0.9032258064516129,0.0
United Kingdom of Great Britain and Northern Ireland,14.0,4.0,1,Front-end,2.0,2.0,11.0,Software Development,1.0,0.0,,11.67063836398284,,,14.0,196.0,121.0,0.7333333333333333,0.0
other,15.0,5.0,1,Full-stack,2.0,,11.0,Healthcare,2.0,0.0,5.0,11.542222096925816,7.0,3.0,,225.0,121.0,0.6875,0.0
other,16.0,4.0,1,Full-stack,3.0,,14.0,Software Development,1.0,0.0,10.0,10.969817667283515,3.0,2.0,2.0,256.0,196.0,0.8235294117647058,7.0
Germany,20.0,5.0,1,Other,5.0,2.0,10.0,Government,3.0,0.0,20.0,11.183448702861401,9.0,3.0,13.0,400.0,100.0,0.47619047619047616,25.0
Poland,8.0,4.0,1,Full-stack,,,7.0,Software Development,1.0,,7.0,11.638685488579059,7.0,6.0,12.0,64.0,49.0,0.7777777777777778,25.0
Germany,35.0,2.0,1,Other,3.0,1.0,35.0,Higher Education,4.0,1.0,42.0,11.150663514162712,21.0,8.0,11.0,1225.0,1225.0,0.9722222222222222,40.0
United Kingdom of Great Britain and Northern Ireland,25.0,4.0,1,Mobile,,,20.0,Software Development,2.0,,2.0,11.022963996383547,3.0,2.0,1.0,625.0,400.0,0.7692307692307693,6.0
other,15.0,4.0,1,Full-stack,2.0,2.0,8.0,Healthcare,1.0,0.0,15.0,11.261009427187183,5.0,2.0,,225.0,64.0,0.5,0.0
Brazil,9.0,1.0,1,Full-stack,6.0,2.0,6.0,Software Development,0.0,0.0,11.0,10.145884560772224,5.0,5.0,7.0,81.0,36.0,0.6,17.0
Italy,10.0,4.0,1,Full-stack,2.0,1.0,2.0,Software Development,1.0,0.0,15.0,10.457516333602767,4.0,1.0,5.0,100.0,4.0,0.18181818181818182,10.0
Poland,20.0,2.0,1,Other,3.0,2.0,11.0,"Internet, Telecomm or Information Services",1.0,0.0,100.0,11.549286323403795,8.0,5.0,7.0,400.0,121.0,0.5238095238095238,20.0
Germany,26.0,6.0,1,Other,3.0,2.0,18.0,Healthcare,2.0,0.0,14.0,11.843803511820838,3.0,,,676.0,324.0,0.6666666666666666,0.0
other,17.0,5.0,1,DevOps/Cloud,7.0,,13.0,"Transportation, or Supply Chain",2.0,0.0,,11.602473621611828,5.0,1.0,10.0,289.0,169.0,0.7222222222222222,16.0
Germany,30.0,6.0,1,Other,7.0,1.0,20.0,Banking/Financial Services,2.0,0.0,5.0,12.192105558301558,6.0,5.0,5.0,900.0,400.0,0.6451612903225806,16.0
Germany,8.0,4.0,1,Back-end,3.0,2.0,8.0,Software Development,1.0,0.0,,11.661483391611373,,,,64.0,64.0,0.8888888888888888,0.0
Switzerland,11.0,1.0,1,Full-stack,2.0,1.0,6.0,Healthcare,1.0,0.0,25.0,11.565470475633996,9.0,3.0,4.0,121.0,36.0,0.5,16.0
other,25.0,4.0,1,Desktop,7.0,,20.0,Software Development,2.0,0.0,10.0,11.843803511820838,,,,625.0,400.0,0.7692307692307693,0.0
other,32.0,2.0,1,Back-end,3.0,,22.0,Other:,2.0,0.0,20.0,11.361881620594408,6.0,2.0,6.0,1024.0,484.0,0.6666666666666666,14.0
other,28.0,,1,Full-stack,4.0,1.0,16.0,Energy,2.0,0.0,20.0,11.549932190599325,11.0,3.0,6.0,784.0,256.0,0.5517241379310345,20.0
other,19.0,4.0,1,Full-stack,2.0,2.0,15.0,Software Development,2.0,0.0,5.0,11.578095036953325,3.0,1.0,6.0,361.0,225.0,0.75,10.0
other,6.0,4.0,1,Mobile,2.0,1.0,6.0,Software Development,1.0,1.0,5.0,10.085850775128717,,,,36.0,36.0,0.8571428571428571,0.0
other,5.0,4.0,1,Data/ML,1.0,,2.0,Healthcare,0.0,0.0,3.0,9.826660502422802,2.0,,,25.0,4.0,0.3333333333333333,0.0
Germany,25.0,4.0,1,Front-end,0.0,2.0,15.0,Software Development,2.0,0.0,,11.007568195796024,3.0,1.0,1.0,625.0,225.0,0.5769230769230769,5.0
France,24.0,5.0,1,Other,3.0,1.0,15.0,Other:,2.0,0.0,,10.968336211051428,2.0,,,576.0,225.0,0.6,0.0
France,53.0,6.0,1,Other,6.0,2.0,40.0,Government,4.0,0.0,7.0,11.438341995170033,4.0,1.0,,2809.0,1600.0,0.7407407407407407,0.0
Spain,6.0,4.0,1,Back-end,2.0,1.0,1.0,Software Development,0.0,0.0,4.0,9.946738594530443,6.0,3.0,9.0,36.0,1.0,0.14285714285714285,18.0
Poland,10.0,2.0,1,Full-stack,3.0,1.0,3.0,Banking/Financial Services,0.0,0.0,10.0,9.798793481421463,16.0,7.0,16.0,100.0,9.0,0.2727272727272727,39.0
Australia,15.0,4.0,1,Other,6.0,1.0,5.0,Higher Education,1.0,0.0,20.0,10.98690159744634,7.0,1.0,6.0,225.0,25.0,0.3125,14.0
Poland,10.0,4.0,1,Mobile,2.0,2.0,14.0,Software Development,1.0,0.0,8.0,11.21196900978784,5.0,,,100.0,196.0,1.2727272727272727,0.0
Germany,30.0,4.0,1,Software,3.0,,21.0,Software Development,3.0,1.0,15.0,11.756788869858779,4.0,6.0,6.0,900.0,441.0,0.6774193548387096,16.0
other,11.0,5.0,1,Full-stack,5.0,1.0,6.0,Government,1.0,0.0,20.0,11.278000281994652,3.0,1.0,8.0,121.0,36.0,0.5,12.0
France,33.0,5.0,1,Full-stack,1.0,2.0,21.0,Other:,3.0,0.0,8.0,11.167190461069831,3.0,2.0,5.0,1089.0,441.0,0.6176470588235294,10.0
France,40.0,5.0,1,Software,4.0,1.0,24.0,Other:,3.0,0.0,50.0,10.968336211051428,8.0,3.0,,1600.0,576.0,0.5853658536585366,0.0
Netherlands,15.0,2.0,1,Back-end,1.0,2.0,7.0,Software Development,2.0,0.0,7.0,10.745205588904774,5.0,,3.0,225.0,49.0,0.4375,0.0
United Kingdom of Great Britain and Northern Ireland,6.0,4.0,1,Full-stack,4.0,,5.0,Fintech,1.0,0.0,4.0,12.514600918213493,6.0,3.0,5.0,36.0,25.0,0.7142857142857143,14.0
other,40.0,4.0,1,Back-end,4.0,2.0,34.0,"Internet, Telecomm or Information Services",3.0,1.0,,11.578095036953325,4.0,4.0,6.0,1600.0,1156.0,0.8292682926829268,14.0
Poland,16.0,4.0,1,Full-stack,,,12.0,Software Development,1.0,,20.0,11.183448702861401,7.0,4.0,9.0,256.0,144.0,0.7058823529411765,20.0
Italy,8.0,4.0,1,Other,1.0,,6.0,Other:,0.0,0.0,10.0,10.052079956585954,12.0,5.0,10.0,64.0,36.0,0.6666666666666666,27.0
United Kingdom of Great Britain and Northern Ireland,13.0,4.0,1,Full-stack,2.0,1.0,12.0,Energy,2.0,0.0,5.0,11.598313858968517,4.0,4.0,7.0,169.0,144.0,0.8571428571428571,15.0
Poland,20.0,5.0,1,Embedded/Hardware,5.0,1.0,12.0,Energy,2.0,0.0,20.0,10.90744111582406,2.0,,5.0,400.0,144.0,0.5714285714285714,0.0
United Kingdom of Great Britain and Northern Ireland,30.0,4.0,1,Full-stack,5.0,1.0,18.0,Banking/Financial Services,2.0,0.0,10.0,11.390678731822566,3.0,2.0,5.0,900.0,324.0,0.5806451612903226,10.0
Switzerland,13.0,5.0,1,Embedded/Hardware,1.0,,9.0,Other:,1.0,0.0,10.0,11.565470475633996,4.0,2.0,6.0,169.0,81.0,0.6428571428571429,12.0
other,30.0,4.0,1,Software,2.0,2.0,20.0,Software Development,2.0,1.0,4.0,11.790564777297387,10.0,3.0,24.0,900.0,400.0,0.6451612903225806,37.0
United Kingdom of Great Britain and Northern Ireland,23.0,2.0,1,Back-end,,,18.0,Banking/Financial Services,2.0,,20.0,12.15792702359876,7.0,6.0,21.0,529.0,324.0,0.75,34.0
other,25.0,2.0,1,Back-end,,,11.0,Software Development,2.0,,10.0,10.965332117012023,6.0,3.0,5.0,625.0,121.0,0.4230769230769231,14.0
Poland,11.0,4.0,1,Back-end,3.0,1.0,7.0,Insurance,1.0,0.0,10.0,11.229514259369093,9.0,5.0,11.0,121.0,49.0,0.5833333333333334,25.0
other,32.0,6.0,1,Other,3.0,,28.0,Higher Education,3.0,0.0,8.0,10.356345022946893,6.0,1.0,4.0,1024.0,784.0,0.8484848484848485,11.0
United Kingdom of Great Britain and Northern Ireland,18.0,5.0,1,Front-end,5.0,,13.0,Software Development,2.0,0.0,5.0,11.310637907535396,4.0,,1.0,324.0,169.0,0.6842105263157895,0.0
other,30.0,4.0,1,Full-stack,2.0,1.0,30.0,Software Development,4.0,0.0,12.0,11.06278720615032,5.0,5.0,5.0,900.0,900.0,0.967741935483871,15.0
other,25.0,4.0,1,Full-stack,0.0,2.0,20.0,Software Development,2.0,0.0,30.0,10.596659732783579,6.0,3.0,9.0,625.0,400.0,0.7692307692307693,18.0
other,16.0,5.0,1,Other,1.0,1.0,6.0,Computer Systems Design and Services,1.0,0.0,,10.052079956585954,6.0,,7.0,256.0,36.0,0.35294117647058826,0.0
United States of America,10.0,1.0,1,Full-stack,2.0,1.0,10.0,Fintech,1.0,1.0,4.0,12.154784614286667,7.0,3.0,4.0,100.0,100.0,0.9090909090909091,14.0
other,5.0,4.0,1,Mobile,4.0,2.0,5.0,Fintech,1.0,0.0,5.0,10.65530450425995,3.0,1.0,,25.0,25.0,0.8333333333333334,0.0
other,1.0,2.0,1,Software,0.0,,9.0,Computer Systems Design and Services,1.0,0.0,1.0,9.42577428022034,7.0,,1.0,1.0,81.0,4.5,0.0
other,16.0,4.0,1,Full-stack,3.0,2.0,16.0,Media & Advertising Services,2.0,0.0,15.0,10.629610022590025,6.0,5.0,10.0,256.0,256.0,0.9411764705882353,21.0
Spain,8.0,5.0,1,Back-end,5.0,,3.0,Software Development,0.0,0.0,3.0,10.522072811769169,8.0,6.0,5.0,64.0,9.0,0.3333333333333333,19.0
other,9.0,2.0,1,Back-end,5.0,1.0,10.0,Other:,1.0,0.0,,11.230708431949505,6.0,5.0,7.0,81.0,100.0,1.0,18.0
other,29.0,4.0,1,Full-stack,,,25.0,Software Development,2.0,,10.0,11.377163013956228,6.0,6.0,9.0,841.0,625.0,0.8333333333333334,21.0
Spain,10.0,4.0,1,Full-stack,1.0,2.0,10.0,Software Development,1.0,0.0,5.0,11.373801319159593,3.0,2.0,7.0,100.0,100.0,0.9090909090909091,12.0
Australia,27.0,4.0,1,Software,,,20.0,Software Development,2.0,,,11.998580962154186,8.0,3.0,5.0,729.0,400.0,0.7142857142857143,16.0
other,22.0,5.0,1,Back-end,1.0,1.0,12.0,Software Development,2.0,0.0,30.0,11.44984721045752,10.0,4.0,9.0,484.0,144.0,0.5217391304347826,23.0
Ukraine,5.0,4.0,1,DevOps/Cloud,,,10.0,Fintech,1.0,,4.0,11.184435286790631,2.0,4.0,6.0,25.0,100.0,1.6666666666666667,12.0
Germany,33.0,4.0,1,Full-stack,,,43.0,Software Development,5.0,,4.0,11.661483391611373,5.0,2.0,,1089.0,1849.0,1.2647058823529411,0.0
other,32.0,5.0,1,Embedded/Hardware,2.0,,31.0,Other:,4.0,0.0,5.0,12.03176092418403,2.0,2.0,,1024.0,961.0,0.9393939393939394,0.0
Spain,9.0,2.0,1,Front-end,,,8.0,Software Development,1.0,,,11.230708431949505,2.0,,4.0,81.0,64.0,0.8,0.0
other,20.0,4.0,1,Full-stack,,,16.0,Software Development,2.0,,,10.36110225496905,4.0,2.0,,400.0,256.0,0.7619047619047619,0.0
other,35.0,4.0,1,DevOps/Cloud,,,30.0,"Internet, Telecomm or Information Services",3.0,,7.0,11.898677541768373,5.0,5.0,9.0,1225.0,900.0,0.8333333333333334,19.0
Netherlands,39.0,4.0,1,Desktop,2.0,1.0,34.0,Software Development,4.0,0.0,,11.438341995170033,2.0,,1.0,1521.0,1156.0,0.85,0.0
United Kingdom of Great Britain and Northern Ireland,40.0,6.0,1,Software,7.0,1.0,20.0,Media & Advertising Services,3.0,0.0,20.0,12.409242034836966,5.0,5.0,2.0,1600.0,400.0,0.4878048780487805,12.0
Switzerland,40.0,2.0,1,Full-stack,1.0,2.0,25.0,"Internet, Telecomm or Information Services",3.0,0.0,7.0,11.6001576509131,9.0,4.0,13.0,1600.0,625.0,0.6097560975609756,26.0
Poland,14.0,2.0,1,Back-end,,,9.0,Software Development,1.0,,6.0,11.718361153436424,10.0,5.0,12.0,196.0,81.0,0.6,27.0
other,15.0,2.0,1,Front-end,3.0,1.0,15.0,Software Development,2.0,0.0,5.0,11.090248071730931,,,,225.0,225.0,0.9375,0.0
other,25.0,4.0,1,DevOps/Cloud,3.0,2.0,15.0,Software Development,2.0,0.0,20.0,11.405518412138616,8.0,2.0,10.0,625.0,225.0,0.5769230769230769,20.0
other,8.0,4.0,1,Back-end,4.0,1.0,8.0,Software Development,1.0,0.0,10.0,11.394671068240667,15.0,8.0,16.0,64.0,64.0,0.8888888888888888,39.0
other,5.0,4.0,1,Other,7.0,,3.0,Software Development,1.0,0.0,,10.64034056535614,7.0,3.0,,25.0,9.0,0.5,0.0
Netherlands,6.0,4.0,1,Other,3.0,1.0,25.0,Fintech,3.0,0.0,8.0,11.045302998504885,6.0,1.0,3.0,36.0,625.0,3.5714285714285716,10.0
United States of America,12.0,5.0,1,Data/ML,7.0,2.0,9.0,Media & Advertising Services,1.0,0.0,4.0,12.611541086966115,3.0,7.0,6.0,144.0,81.0,0.6923076923076923,16.0
other,17.0,2.0,1,Full-stack,3.0,2.0,13.0,Software Development,1.0,0.0,10.0,12.536943509427367,6.0,4.0,9.0,289.0,169.0,0.7222222222222222,19.0
other,11.0,2.0,1,Full-stack,1.0,1.0,5.0,Other:,2.0,0.0,15.0,9.764397884134175,14.0,7.0,11.0,121.0,25.0,0.4166666666666667,32.0
other,38.0,4.0,1,Back-end,,,28.0,Banking/Financial Services,3.0,,10.0,11.997953165515051,4.0,4.0,,1444.0,784.0,0.717948717948718,0.0
other,15.0,4.0,1,Front-end,1.0,1.0,15.0,Software Development,2.0,0.0,9.0,11.002116507732017,,,,225.0,225.0,0.9375,0.0
other,10.0,4.0,1,Front-end,3.0,1.0,4.0,Manufacturing,0.0,0.0,10.0,11.099362658824449,7.0,6.0,,100.0,16.0,0.36363636363636365,0.0
Germany,20.0,5.0,1,Other,5.0,1.0,8.0,Software Development,2.0,0.0,3.0,11.373801319159593,3.0,2.0,3.0,400.0,64.0,0.38095238095238093,8.0
Sweden,35.0,5.0,1,Full-stack,1.0,,20.0,Software Development,2.0,0.0,5.0,11.231530255383264,7.0,8.0,15.0,1225.0,400.0,0.5555555555555556,30.0
Poland,18.0,4.0,1,Back-end,3.0,1.0,14.0,Software Development,1.0,1.0,10.0,11.549286323403795,2.0,1.0,5.0,324.0,196.0,0.7368421052631579,8.0
other,20.0,3.0,1,Software,2.0,,18.0,Software Development,2.0,1.0,10.0,11.204033375313541,6.0,3.0,13.0,400.0,324.0,0.8571428571428571,22.0
United Kingdom of Great Britain and Northern Ireland,39.0,2.0,1,Full-stack,1.0,,30.0,Healthcare,3.0,,10.0,11.533776562037675,8.0,7.0,12.0,1521.0,900.0,0.75,27.0
United States of America,20.0,4.0,1,Back-end,7.0,1.0,10.0,Fintech,1.0,0.0,,12.90669432231532,7.0,,3.0,400.0,100.0,0.47619047619047616,0.0
United Kingdom of Great Britain and Northern Ireland,20.0,4.0,1,Full-stack,5.0,,10.0,Manufacturing,1.0,0.0,9.0,11.128321247529394,5.0,2.0,2.0,400.0,100.0,0.47619047619047616,9.0
other,9.0,4.0,1,DevOps/Cloud,5.0,,3.0,"Internet, Telecomm or Information Services",1.0,0.0,15.0,11.014127221416956,3.0,4.0,8.0,81.0,9.0,0.3,15.0
Poland,25.0,5.0,1,Management,3.0,,13.0,Software Development,2.0,1.0,,11.345689545594315,3.0,3.0,11.0,625.0,169.0,0.5,17.0
India,12.0,5.0,1,Full-stack,7.0,1.0,8.0,Healthcare,1.0,0.0,4.0,10.102789129364767,6.0,,4.0,144.0,64.0,0.6153846153846154,0.0
Brazil,40.0,6.0,1,Other,4.0,1.0,35.0,Higher Education,4.0,0.0,3.0,11.195690990256423,3.0,,,1600.0,1225.0,0.8536585365853658,0.0
Switzerland,8.0,5.0,1,Full-stack,3.0,,6.0,Manufacturing,1.0,0.0,5.0,11.707784761462145,9.0,5.0,10.0,64.0,36.0,0.6666666666666666,24.0
Germany,8.0,2.0,1,Full-stack,3.0,1.0,5.0,Software Development,1.0,0.0,12.0,10.639837890396722,8.0,1.0,6.0,64.0,25.0,0.5555555555555556,15.0
other,17.0,4.0,1,Back-end,4.0,,10.0,Software Development,1.0,1.0,5.0,10.885135220554911,7.0,3.0,10.0,289.0,100.0,0.5555555555555556,20.0
United Kingdom of Great Britain and Northern Ireland,34.0,4.0,1,Back-end,2.0,2.0,34.0,Software Development,3.0,0.0,,11.390678731822566,6.0,3.0,4.0,1156.0,1156.0,0.9714285714285714,13.0
United States of America,19.0,5.0,1,Full-stack,7.0,2.0,10.0,Higher Education,2.0,0.0,2.0,11.82628259408539,5.0,,4.0,361.0,100.0,0.5,0.0
Canada,14.0,4.0,1,Back-end,2.0,2.0,8.0,Manufacturing,1.0,0.0,10.0,11.785438060489534,6.0,4.0,8.0,196.0,64.0,0.5333333333333333,18.0
other,12.0,4.0,1,Full-stack,2.0,1.0,10.0,Software Development,1.0,0.0,10.0,11.09201671536821,3.0,2.0,6.0,144.0,100.0,0.7692307692307693,11.0
Germany,27.0,0.0,1,Front-end,,,23.0,,2.0,,6.0,11.610188282590439,5.0,,,729.0,529.0,0.8214285714285714,0.0
Germany,13.0,2.0,1,Full-stack,7.0,,6.0,Retail and Consumer Services,0.0,0.0,20.0,11.230708431949505,9.0,5.0,16.0,169.0,36.0,0.42857142857142855,30.0
United Kingdom of Great Britain and Northern Ireland,4.0,1.0,1,Full-stack,3.0,1.0,2.0,Software Development,0.0,0.0,,10.905185041352151,,,,16.0,4.0,0.4,0.0
Germany,9.0,5.0,1,Embedded/Hardware,2.0,1.0,3.0,Energy,0.0,0.0,6.0,10.757626246687856,5.0,,,81.0,9.0,0.3,0.0
Canada,30.0,4.0,1,Other,7.0,1.0,37.0,Software Development,4.0,0.0,11.0,11.371603806870644,,5.0,3.0,900.0,1369.0,1.1935483870967742,0.0
Brazil,22.0,2.0,1,Back-end,5.0,2.0,19.0,Software Development,2.0,0.0,10.0,11.407576060361786,8.0,6.0,8.0,484.0,361.0,0.8260869565217391,22.0
United States of America,10.0,5.0,1,Full-stack,3.0,2.0,3.0,Fintech,0.0,0.0,,11.813037464800539,4.0,4.0,5.0,100.0,9.0,0.2727272727272727,13.0
Canada,8.0,4.0,1,Full-stack,7.0,2.0,5.0,Other:,1.0,,5.0,11.246443735365446,6.0,3.0,4.0,64.0,25.0,0.5555555555555556,13.0
Netherlands,5.0,2.0,1,Full-stack,2.0,,2.0,Other:,0.0,0.0,8.0,10.611671117922187,6.0,2.0,1.0,25.0,4.0,0.3333333333333333,9.0
Ukraine,8.0,4.0,1,Back-end,,,3.0,Fintech,0.0,,6.0,9.468310380442437,,3.0,8.0,64.0,9.0,0.3333333333333333,0.0
United Kingdom of Great Britain and Northern Ireland,18.0,4.0,1,Front-end,4.0,,14.0,Banking/Financial Services,2.0,0.0,,11.420985599271363,4.0,,2.0,324.0,196.0,0.7368421052631579,0.0
Spain,6.0,2.0,1,Software,3.0,2.0,3.0,Software Development,1.0,0.0,7.0,10.817515726756024,6.0,4.0,7.0,36.0,9.0,0.42857142857142855,17.0
United States of America,26.0,4.0,1,Full-stack,7.0,2.0,22.0,"Internet, Telecomm or Information Services",3.0,0.0,2.0,11.461642696843066,5.0,2.0,,676.0,484.0,0.8148148148148148,0.0
other,15.0,5.0,1,Other,4.0,1.0,1.0,"Internet, Telecomm or Information Services",1.0,0.0,5.0,10.611671117922187,6.0,,,225.0,1.0,0.0625,0.0
India,13.0,4.0,1,Front-end,4.0,1.0,13.0,Software Development,2.0,0.0,2.0,10.277152348094495,4.0,3.0,3.0,169.0,169.0,0.9285714285714286,10.0
other,15.0,5.0,1,Software,1.0,1.0,6.0,Software Development,1.0,0.0,7.0,11.230708431949505,9.0,2.0,8.0,225.0,36.0,0.375,19.0
Italy,15.0,1.0,1,Back-end,1.0,2.0,12.0,Banking/Financial Services,1.0,0.0,,10.79398857022398,9.0,2.0,5.0,225.0,144.0,0.75,16.0
Spain,20.0,4.0,1,Back-end,4.0,2.0,12.0,Software Development,2.0,0.0,15.0,11.544947250992966,3.0,3.0,5.0,400.0,144.0,0.5714285714285714,11.0
United States of America,9.0,4.0,1,Embedded/Hardware,2.0,,1.0,Government,0.0,0.0,3.0,11.571203807011969,10.0,5.0,11.0,81.0,1.0,0.1,26.0
United States of America,4.0,2.0,1,Other,,,3.0,,2.0,,5.0,11.561725152903833,6.0,1.0,12.0,16.0,9.0,0.6,19.0
United Kingdom of Great Britain and Northern Ireland,30.0,4.0,1,DevOps/Cloud,4.0,2.0,22.0,Media & Advertising Services,2.0,0.0,20.0,11.223628756361444,9.0,8.0,13.0,900.0,484.0,0.7096774193548387,30.0
United States of America,24.0,6.0,1,Other,3.0,1.0,5.0,Healthcare,2.0,0.0,3.0,11.918397239722838,9.0,,,576.0,25.0,0.2,0.0
other,20.0,4.0,1,Front-end,,,12.0,Banking/Financial Services,2.0,,8.0,11.900498120236804,4.0,,5.0,400.0,144.0,0.5714285714285714,0.0
other,10.0,1.0,1,Back-end,7.0,,10.0,Other:,1.0,0.0,5.0,11.794918887692031,3.0,4.0,4.0,100.0,100.0,0.9090909090909091,11.0
Switzerland,8.0,6.0,1,Other,,,8.0,Fintech,2.0,,2.0,10.524037158179487,1.0,,,64.0,64.0,0.8888888888888888,0.0
other,5.0,4.0,1,Desktop,2.0,,2.0,"Transportation, or Supply Chain",0.0,0.0,10.0,10.862991018833101,3.0,1.0,,25.0,4.0,0.3333333333333333,0.0
